utt_id,speaker_id,wav_path,label,split,duration,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,f0_mean,f0_std,voiced_ratio
03-01-05-02-01-02-02,2,data/raw/Actor_02/03-01-05-02-01-02-02.wav,angry,train,4.004,-272.2319946,71.02391815,46.36783218,56.11102295,-47.81981277,41.73468018,3.263844252,34.54696274,-43.34676743,29.29223824,7.165071487,22.29604149,-26.56681442,28.81533241,-12.84264851,11.99403191,-13.59269047,18.85803795,-5.895165443,11.7516222,-8.734034538,11.3892622,-12.55778027,15.82547092,-3.158026934,7.125417233,0.03997355,0.023799544,0.182260665,0.082185571,2255.963653,870.0243051,1530.765868,386.5718065,3881.944444,1489.339489,324.6303083,54.14531689,0.714285714
03-01-05-02-02-01-02,2,data/raw/Actor_02/03-01-05-02-02-01-02.wav,angry,train,4.004,-218.2505188,89.55131531,31.42443848,52.62617493,-65.88075256,54.4651947,-9.12298584,39.78473663,-52.64226913,34.99508667,-3.311459541,18.04453659,-36.05646896,24.80513954,-22.10601234,15.67023659,-17.61916351,19.67322159,-14.86128426,9.653973579,-13.9751997,11.51029491,-20.55798531,11.63575554,-11.0872612,12.43107891,0.095558278,0.061644066,0.208267704,0.145601145,2287.242626,965.6956797,1504.087514,421.9500468,3936.86996,1429.467347,364.1521118,51.30891876,0.806451613
03-01-05-02-02-02-02,2,data/raw/Actor_02/03-01-05-02-02-02-02.wav,angry,train,4.004,-239.5601044,91.95722198,27.88869095,50.26890564,-60.88954163,53.05027771,-5.356861591,36.35040283,-51.72137451,36.13785172,-1.088368654,21.43494225,-34.78516006,21.13381004,-17.94298363,13.32835865,-17.05045891,20.60052681,-14.00045204,11.97618961,-14.1742487,12.82362938,-18.75214767,11.96245766,-9.736848831,14.22050571,0.08052697,0.05040646,0.199774639,0.119227317,2312.63339,888.3967399,1532.767171,443.6304671,3993.269231,1426.603426,431.1231596,156.0873566,0.707692308
03-01-03-01-01-01-03,3,data/raw/Actor_03/03-01-03-01-01-01-03.wav,happy,train,3.77,-370.0018311,84.21094513,78.12282562,48.10797501,-14.94961643,38.53378677,14.66341591,32.01393127,-3.828322887,27.49278831,-20.55358124,18.83080292,-31.4160099,14.50109196,-9.208263397,13.34614563,-27.73572922,17.17152786,3.780117273,14.06510544,-18.23879051,10.73251438,-6.163852215,9.648726463,-9.808252335,8.587668419,0.015779082,0.008699645,0.140877279,0.110251358,1911.948784,1107.866013,1633.645398,441.5531437,3404.817708,1743.498719,171.9708333,35.33482284,0.766666667
03-01-03-01-01-02-03,3,data/raw/Actor_03/03-01-03-01-01-02-03.wav,happy,train,3.604,-347.0291138,87.09732819,68.77545166,48.27076721,-22.70429802,30.75634193,-0.804779291,27.58397484,-11.35980606,28.42865944,-17.64375687,16.36358452,-36.45868683,14.9777174,-9.645922661,14.79989719,-30.55640984,15.30204964,1.239768505,12.81351662,-19.58406067,13.71533775,-9.28708744,9.848953247,-11.46050262,8.171564102,0.021324432,0.010963183,0.13349441,0.091183712,1888.564067,972.906751,1667.341787,403.7014291,3417.429957,1641.960607,235.6696057,26.82224378,0.793103448
03-01-03-01-02-01-03,3,data/raw/Actor_03/03-01-03-01-02-01-03.wav,happy,train,3.503,-345.8796997,70.89331055,72.41637421,49.78821182,-18.94718933,39.62094879,1.467191577,25.25646591,-2.729655266,27.39471436,-27.61024284,16.44078255,-39.8359108,14.64537239,-10.68389034,14.32724762,-31.12046051,20.88991356,-0.420549661,11.22002125,-22.5389061,13.28856564,-7.834634304,10.57505512,-11.33881187,8.576703072,0.020630689,0.010535447,0.157886646,0.153706373,1962.162601,1200.883864,1644.450919,477.2529335,3512.008102,1839.104534,193.2686259,31.71594143,0.611111111
03-01-03-01-02-02-03,3,data/raw/Actor_03/03-01-03-01-02-02-03.wav,happy,train,3.503,-378.1626587,72.53266144,75.89955902,56.23411179,-7.855236053,43.86127472,-1.469933033,27.72373199,-2.774779081,28.52532005,-19.25055885,16.36658096,-39.5345192,12.9076395,-6.698434353,15.93687057,-32.11348724,19.77085495,1.620427847,14.27338028,-19.23972702,14.88011265,-5.81978035,9.477499008,-13.67189884,9.897697449,0.014144714,0.007830331,0.16348209,0.166952666,2028.465218,1335.119754,1665.234322,425.1160249,3469.78184,1863.075064,194.1333129,22.23615182,0.58490566
03-01-03-02-01-01-03,3,data/raw/Actor_03/03-01-03-02-01-01-03.wav,happy,train,4.304,-290.839447,77.11014557,55.17923737,44.55235291,-14.94189739,30.5936985,-5.18051672,29.41391373,-13.34799957,32.25188446,-16.64023018,18.76678467,-32.36988068,17.02874756,-3.8988235,15.74964237,-29.95630264,13.35065651,6.239161015,10.03425312,-19.29684639,11.84777546,-9.324824333,9.029735565,-8.501461983,8.808706284,0.041164644,0.027813528,0.128944799,0.077362952,2013.741451,877.0788742,1796.436441,369.4706571,3958.778783,1583.279082,263.0236888,27.88594186,0.868421053
03-01-03-02-01-02-03,3,data/raw/Actor_03/03-01-03-02-01-02-03.wav,happy,train,4.404,-263.5217285,79.90375519,38.71889496,47.75099564,-24.84631729,32.98644638,-8.031195641,34.28496552,-20.39267921,33.72925568,-12.9144516,21.00523949,-35.52982712,16.50321579,-7.914222717,12.92725182,-30.67959213,14.23679161,7.266296387,14.1658926,-19.76586723,14.24019814,-7.204052925,9.515267372,-8.33750248,9.548075676,0.060528327,0.043142699,0.136535645,0.081469927,2136.667613,933.8120271,1784.208603,354.8066892,4122.851563,1548.789444,252.3519638,35.4211052,0.925
03-01-03-02-02-01-03,3,data/raw/Actor_03/03-01-03-02-02-01-03.wav,happy,train,4.138,-239.3494568,124.1514511,42.33807755,39.97681046,-15.7725029,27.24015045,-10.09244156,33.30765152,-16.37683487,34.15684509,-8.284898758,14.67086315,-31.31432343,19.66680908,-12.60579872,14.75066948,-29.93650436,15.49807358,-3.354906321,12.80480957,-12.94304752,10.72049046,-11.35992813,9.803560257,-2.03437829,12.50823498,0.062714539,0.05092568,0.176654731,0.143436619,2373.220505,1056.340617,1903.362331,314.7982364,4613.888889,1371.27315,293.6820893,75.89054926,0.855555556
03-01-03-02-02-02-03,3,data/raw/Actor_03/03-01-03-02-02-02-03.wav,happy,train,3.837,-287.3642578,85.92551422,54.72576141,39.09031296,-17.51546097,34.68195343,-5.513062477,31.09085655,-4.364989281,32.89825821,-16.45824051,17.18229103,-30.59654617,19.47338676,-6.262348652,16.98490715,-28.41407204,20.7368145,2.262486935,12.88688469,-20.40284538,14.61048603,-9.510826111,9.695274353,-8.314451218,11.54681015,0.040055193,0.027144458,0.158564319,0.145787284,2076.802591,1112.738009,1788.866942,378.0994532,3916.416952,1625.96428,271.8959871,59.66812539,0.767123288
03-01-04-01-01-01-03,3,data/raw/Actor_03/03-01-04-01-01-01-03.wav,sad,train,3.604,-482.6538696,74.82091522,99.66556549,50.02603531,-8.208449364,31.91067314,18.70927238,32.55070877,0.606762111,22.81207657,-14.39655495,15.99969196,-25.52303314,11.80293655,-2.858571291,16.89103889,-22.73903275,18.54172897,0.165430292,12.46474457,-15.43692112,16.70283699,-6.280646324,9.813804626,-9.901544571,7.713996887,0.004581449,0.002913004,0.118888346,0.088416778,1672.758069,922.9697475,1563.725617,419.558892,3045.572917,1615.398295,146.8877277,46.11576271,0.916666667
03-01-04-01-01-02-03,3,data/raw/Actor_03/03-01-04-01-01-02-03.wav,sad,train,3.57,-558.8287964,141.4406738,92.25582123,38.36775589,-3.484359741,32.39154434,17.81054306,26.43030739,2.430218458,18.35042,-8.568722725,18.01677322,-16.73063469,17.29179955,-0.677700162,14.82745361,-12.03876781,20.34778595,-1.404604435,9.55944252,-8.956812859,15.37624454,-2.231619596,11.45603085,-6.774722099,10.11588955,0.003404985,0.002495604,0.095631669,0.067117789,1489.955767,755.7176219,1643.384585,404.445843,2958.174543,1489.528608,149.9434445,13.822426,0.573170732
03-01-04-01-02-01-03,3,data/raw/Actor_03/03-01-04-01-02-01-03.wav,sad,train,3.57,-481.9838867,116.613266,76.10150909,47.26906586,-10.83931255,37.24718857,18.86593628,25.32489586,-2.445368528,16.41884422,-13.20767307,14.69543457,-22.46951675,16.31453323,-3.170578957,13.4656105,-18.55959129,21.48962975,2.808258533,12.42591953,-11.63443565,16.67565918,-5.465783119,10.82276917,-4.956846714,9.499687195,0.006397566,0.004417958,0.12610853,0.145647204,1694.190247,1101.610763,1593.301968,325.7287184,3093.538851,1621.209101,150.4238651,12.08565115,0.648648649
03-01-04-01-02-02-03,3,data/raw/Actor_03/03-01-04-01-02-02-03.wav,sad,train,3.537,-503.9899902,135.6516876,75.08047485,48.14031982,-0.913885236,34.42965698,16.98757935,22.8157444,1.461408138,16.20763016,-12.24122524,16.29686546,-23.70695496,17.41114235,0.467623502,14.10047626,-18.65287209,21.9342556,2.932649612,11.31184006,-9.797844887,16.50577736,-5.561840534,13.77182579,-5.605670452,9.962144852,0.005619254,0.004136795,0.129613632,0.148837512,1737.457438,1182.3041,1666.189921,345.1915874,3277.744391,1674.85826,152.1886605,17.54901839,0.666666667
03-01-04-02-01-01-03,3,data/raw/Actor_03/03-01-04-02-01-01-03.wav,sad,train,3.77,-420.9368286,138.8755951,75.77380371,48.08942032,-28.2336998,33.10960007,-1.124337435,30.86154747,-9.925944328,26.66656685,-20.52832985,14.46111488,-33.64617538,17.15026093,-24.2119751,19.70484161,-34.82311249,17.05946541,-9.062029839,11.99060345,-15.41392231,12.91788292,-14.08620834,12.02627468,-11.00852966,8.724397659,0.018068943,0.014087483,0.177966606,0.159296532,1671.389377,836.6545476,1524.273825,509.3485667,3123.761433,1723.569095,309.7624515,105.7633695,0.609756098
03-01-04-02-01-02-03,3,data/raw/Actor_03/03-01-04-02-01-02-03.wav,sad,train,3.837,-391.9771118,163.7915649,56.655056,40.58102036,-16.34765053,27.82294464,5.877195358,24.33107185,-6.99548769,25.18942261,-12.65359116,16.29706573,-28.43067551,19.56907272,-13.14680576,14.37333584,-22.90522385,15.43211842,-4.131091118,8.013326645,-17.05571747,14.09645176,-11.29875469,10.72622299,-10.0690546,10.82804966,0.024081348,0.020366799,0.134450955,0.081882898,1906.876216,741.74979,1783.667696,411.8279915,3780.381944,1554.594342,323.2352274,96.21765693,0.711111111
03-01-04-02-02-01-03,3,data/raw/Actor_03/03-01-04-02-02-01-03.wav,sad,train,3.47,-401.6220093,163.3039093,47.96976852,40.13646698,-12.54131985,32.30088806,11.75759602,20.61886215,1.293015003,22.65555382,-7.370246887,16.34506226,-20.46813583,20.41736984,-14.05495071,15.66514397,-17.05052376,19.49265289,-2.366488695,9.911527634,-12.35540009,13.54380035,-3.280519009,11.10386276,-6.991020679,10.83733463,0.022123778,0.025301022,0.115239209,0.119941751,1813.058943,958.7332246,1782.593292,434.2752434,3644.105817,1622.784108,271.4992994,94.14161886,0.455445545
03-01-04-02-02-02-03,3,data/raw/Actor_03/03-01-04-02-02-02-03.wav,sad,train,3.704,-366.9146118,149.0695343,71.52102661,42.91548538,-12.74941826,36.47861481,12.71723175,24.98399734,0.797562599,29.48578453,-8.152674675,17.38924408,-22.9503746,20.61456871,-16.18411636,17.30871201,-24.10432434,12.97518539,-2.304273605,12.97687149,-13.75672245,13.48330975,-5.456116676,11.75072193,-6.876301765,15.85036659,0.025377521,0.018820537,0.106987186,0.123717404,1661.81447,1055.612066,1636.950715,431.4082357,3202.553354,1772.8917,203.0107858,12.44240938,0.463414634
03-01-05-01-01-01-03,3,data/raw/Actor_03/03-01-05-01-01-01-03.wav,angry,train,4.004,-460.6242065,85.78088379,83.50468445,51.03930283,5.727834702,35.78194809,22.18975449,35.16561508,-10.12233257,22.57082748,-9.115208626,19.24959755,-17.94134331,14.35239315,-5.309370995,14.64189148,-9.022027016,17.62772369,-2.424939156,7.770311832,-9.005680084,13.01080322,0.205655545,11.04030228,-8.619761467,10.22024441,0.004474339,0.003039948,0.136143015,0.095135483,1938.790111,999.9305259,1714.134441,359.4059375,3526.119403,1667.516021,105.7091397,11.94943392,0.417910448
03-01-05-01-01-02-03,3,data/raw/Actor_03/03-01-05-01-01-02-03.wav,angry,train,4.071,-344.0079956,93.18331909,72.47720337,50.35850143,-15.11061859,39.05683136,20.30714607,37.53054047,-15.60616016,25.68115997,-10.93862438,22.82210159,-23.15960884,14.74218655,-4.803388596,16.31820869,-13.78109741,11.82994747,-7.963652134,11.39239979,-7.891559124,12.14950562,-1.983690739,9.007101059,-8.543148041,10.58596802,0.017151682,0.012342011,0.152018229,0.103703039,2001.084861,984.819734,1655.795,346.4306089,3664.175725,1584.075726,149.0980276,21.80749932,0.594202899
03-01-05-01-02-01-03,3,data/raw/Actor_03/03-01-05-01-02-01-03.wav,angry,train,3.804,-361.2132568,93.21203613,79.21819305,58.86252213,-13.33021641,39.96957779,15.17066669,32.70029449,-11.22943306,22.89385223,-14.16869926,16.82362747,-27.93027687,16.91029549,-8.604624748,13.18654728,-16.35243034,17.60805321,-3.820380688,11.63487053,-7.343520164,11.40105629,-1.355370522,10.81908512,-13.14220905,11.85742283,0.013382467,0.008285163,0.155110677,0.132481409,1973.0647,1113.39387,1597.290469,377.545968,3453.993056,1723.987618,131.1311073,19.54085691,0.412698413
03-01-05-01-02-02-03,3,data/raw/Actor_03/03-01-05-01-02-02-03.wav,angry,train,3.837,-396.4767456,144.3014832,64.18911743,49.19565582,-16.55629921,34.71453857,7.522570133,31.10153389,-6.720005512,23.96033096,-12.30227184,18.20182228,-23.91330528,11.80983353,-9.652942657,11.88406658,-12.40081787,17.69929504,-3.371117592,11.01876831,-6.417453289,12.62518787,-2.168940544,8.368344307,-10.25246429,9.482242584,0.015238661,0.013798933,0.184803602,0.127913208,2163.830574,1004.299306,1726.698584,370.198284,3920.225694,1587.251224,161.7162723,18.11187803,0.566666667
03-01-05-02-01-01-03,3,data/raw/Actor_03/03-01-05-02-01-01-03.wav,angry,train,4.404,-165.3352509,98.48314667,48.86115646,37.79021072,-25.61470222,31.5289917,3.300843477,33.84276962,-31.77472305,36.04133606,1.165105462,21.61891937,-27.77323914,16.70182991,-7.501843452,11.43596649,-13.8947258,12.34550381,-10.5374136,10.28786087,-6.846399784,10.87358284,-5.739951611,7.999483585,-9.951698303,9.234070778,0.098356731,0.064117134,0.149939428,0.062652584,2229.746555,741.6037662,1790.786189,323.2997996,4284.909019,1167.385808,275.1802777,34.33245941,0.848101266
03-01-05-02-01-02-03,3,data/raw/Actor_03/03-01-05-02-01-02-03.wav,angry,train,4.404,-175.514679,99.47489929,51.14474487,42.34741974,-19.01611328,31.4738102,9.036432266,35.28314209,-23.54056168,32.20983505,-3.785351515,17.86319351,-26.07359886,19.5422039,-9.177157402,11.53459644,-12.96513557,11.78505325,-11.99555969,12.27351856,-9.726665497,9.796614647,-4.696059704,7.810330391,-9.400391579,8.287387848,0.090576783,0.070105247,0.153833008,0.066183588,2186.719011,781.8134708,1792.745828,313.8233719,4225.683594,1209.441486,273.2464016,34.86680571,0.9125
03-01-05-02-02-01-03,3,data/raw/Actor_03/03-01-05-02-02-01-03.wav,angry,train,4.238,-172.3143921,107.1293488,57.52994156,49.12825775,-25.4619503,36.98661423,3.69543457,32.55293274,-29.20248413,39.5957756,-3.338520765,19.68949699,-26.25859642,15.96149635,-10.22553635,12.20147896,-15.76642132,14.301651,-7.379850388,10.17848301,-9.770927429,12.89282131,-6.999124527,7.790410995,-10.56101704,7.437973499,0.086463079,0.059687171,0.189973958,0.144288188,2299.038357,1046.546261,1742.113313,395.3306881,4316.145833,1420.657866,263.6263501,30.80924321,0.24
03-01-05-02-02-02-03,3,data/raw/Actor_03/03-01-05-02-02-02-03.wav,angry,train,4.505,-152.5413666,101.1152496,49.71004868,40.81708908,-23.03247452,35.73096085,1.676279306,33.32622147,-29.7793026,41.68510056,0.051483154,24.23983383,-23.26817322,16.44150543,-13.39433479,13.60264301,-15.87625885,14.12296486,-4.060081959,10.96884823,-10.439641,9.052843094,-8.550103188,9.31511879,-7.721665859,8.433508873,0.112610355,0.074113764,0.176647368,0.11419754,2274.251178,846.65962,1810.794673,368.1625035,4375.186012,1257.809598,267.2379542,40.97465155,0.845238095
03-01-03-01-01-01-04,4,data/raw/Actor_04/03-01-03-01-01-01-04.wav,happy,train,3.503,-414.3340759,89.47755432,71.33986664,51.82855988,-39.30057907,39.37494278,10.90869236,25.23163605,-35.92877579,24.14284134,-12.63339806,21.71872139,-35.83476257,17.7151947,-22.3634243,15.91604805,-15.07037354,12.95298004,-12.18747616,11.78620529,-23.07937431,8.786140442,-5.631049633,10.73161793,-7.779881001,11.51630497,0.009952207,0.004868503,0.135502834,0.08541731,1850.610062,850.2809983,1522.890255,443.9088118,3464.154412,1520.511327,249.363286,83.15694597,0.941176471
03-01-03-01-01-02-04,4,data/raw/Actor_04/03-01-03-01-01-02-04.wav,happy,train,3.537,-359.8121033,77.87688446,61.51797104,48.05702972,-49.53929138,43.32658386,15.46792412,26.29341507,-41.10599899,28.85956383,-10.13019085,24.53659821,-32.85662842,14.13519478,-25.64095497,15.76407909,-11.56722164,13.05246449,-10.47703838,9.71817112,-21.6052227,9.199976921,-7.208030701,10.20668221,-9.547807693,10.33422184,0.014947538,0.007778264,0.145029105,0.083599329,2035.987833,776.1452178,1540.929694,400.6840327,3751.072304,1286.119375,297.113871,53.80680738,0.745098039
03-01-03-01-02-01-04,4,data/raw/Actor_04/03-01-03-01-02-01-04.wav,happy,train,3.503,-387.5535278,74.09447479,66.05764771,57.55212021,-35.0021553,48.19379044,15.74241638,32.20170593,-31.53883553,29.19178581,-8.217736244,22.38157845,-28.95883179,14.20175648,-20.56718636,12.57806778,-17.5661087,13.24570942,-6.648409843,8.047706604,-16.96677589,8.431259155,-5.954162121,8.095916748,-9.411358833,6.344130516,0.011484048,0.00475311,0.170831419,0.142181559,2121.438222,1166.481297,1581.464241,492.1650824,3820.006127,1676.3429,244.0131239,39.03463568,0.960784314
03-01-03-01-02-02-04,4,data/raw/Actor_04/03-01-03-01-02-02-04.wav,happy,train,3.437,-370.5910034,77.82099152,74.39122772,51.17532349,-44.62810898,49.92276001,14.38624287,30.73335648,-33.2876358,27.98331451,-14.71611309,20.81627464,-36.78447342,14.90239525,-19.89940071,14.29116917,-12.24235821,13.63508987,-11.0864296,8.510059357,-18.21203041,11.15348053,-5.048369884,8.06665802,-12.02848339,8.534140587,0.015612983,0.006762755,0.151058275,0.146705353,1885.939397,1017.060426,1494.30838,468.0322354,3447.385204,1538.345486,259.2773368,55.74550043,0.897959184
03-01-03-02-01-01-04,4,data/raw/Actor_04/03-01-03-02-01-01-04.wav,happy,train,3.871,-311.4970703,80.28282166,41.5189743,38.55921555,-43.371315,44.67082596,5.932033062,25.53003693,-34.32624435,28.99777985,-9.730853081,23.56915092,-27.98310089,15.77727604,-21.20292091,16.78799438,-10.29820728,15.35609245,-7.582036495,14.17988873,-18.67975044,11.49024773,0.484628946,19.03927803,3.653530359,22.53132629,0.028038446,0.018442957,0.166333008,0.092448024,2218.445311,911.5285137,1618.728201,369.9895096,3932.291667,1323.485821,409.026145,104.6459674,0.733333333
03-01-03-02-01-02-04,4,data/raw/Actor_04/03-01-03-02-01-02-04.wav,happy,train,3.57,-281.477356,76.53090668,29.99874496,43.52009964,-50.64748383,43.15829468,9.507949829,21.2253418,-40.54102707,27.61274147,-4.797029495,23.02407837,-28.86843872,21.26218033,-18.69500351,11.81291103,-9.987469673,17.19372559,-12.26015568,12.13785744,-21.22699165,9.407889366,-6.572786808,19.04615784,2.870063305,23.6749897,0.041169368,0.02151067,0.173914292,0.085584692,2330.945356,820.3191904,1617.08013,339.5613388,4156.403186,1220.560858,400.1991311,78.85621693,0.921568627
03-01-03-02-02-01-04,4,data/raw/Actor_04/03-01-03-02-02-01-04.wav,happy,train,3.604,-312.5958557,79.40090942,35.81285095,48.29216003,-41.46850204,53.63313675,4.27410984,24.48747253,-37.03618622,26.62331963,-15.10231018,21.60686302,-36.56610107,15.87002754,-23.61358452,14.46816158,-13.93978786,14.23608208,-13.36782074,8.083043098,-17.6424427,11.99386024,-9.954750061,8.181465149,-11.28491116,8.652736664,0.033788539,0.0204478,0.2001861,0.188590769,2344.983618,1216.214298,1609.75936,440.4918446,4104.95283,1596.333654,306.182315,65.13203666,0.924528302
03-01-03-02-02-02-04,4,data/raw/Actor_04/03-01-03-02-02-02-04.wav,happy,train,3.77,-247.299942,78.53557587,22.8151474,34.31900024,-51.784935,51.75201416,1.613494873,30.53764153,-41.6779213,32.11545563,-15.2884922,21.68976212,-37.23932266,17.1405735,-17.53784943,12.73543644,-17.10643578,13.8434782,-14.58551025,9.870278358,-26.11821747,10.23654938,-8.08479023,14.45958328,-5.705504417,17.83892441,0.051065315,0.029215753,0.211374383,0.15169406,2468.436401,979.4065021,1699.332274,395.8040093,4336.074561,1311.266268,403.6845147,59.50385216,0.736842105
03-01-04-01-01-01-04,4,data/raw/Actor_04/03-01-04-01-01-01-04.wav,sad,train,3.37,-479.2460022,89.18382263,69.14234924,62.23791504,-13.31851482,33.40274048,12.94642735,22.12792206,-25.32800484,22.52169418,-6.893785,17.86901093,-27.69597816,17.68096161,-22.4662075,11.40917015,-19.49801826,14.20177078,-4.22597599,9.546028137,-18.81159973,6.565958977,-9.166773796,8.876922607,-6.479361057,5.579273701,0.005608081,0.003486469,0.151835124,0.103985802,1936.609511,1050.842812,1585.883017,451.6400598,3546.223958,1642.72159,233.9984833,24.75181779,0.791666667
